id,name,slug,batch,status,industry,subindustry,one_liner,website,all_locations,team_size,url
27040,Grai,grai,Summer 2022,Inactive,B2B,B2B -> Infrastructure,Open source version control for metadata,https://www.grai.io,"San Francisco, CA, USA; London, England, United Kingdom; St. Louis, MO, USA",3,https://www.ycombinator.com/companies/grai
26738,Integration Labs,integration-labs,Summer 2022,Inactive,B2B,B2B,The Unified API for Business Financial Data ,https://www.integrationlabs.co,"Bengaluru, KA, India",8,https://www.ycombinator.com/companies/integration-labs
27158,Jasmine Energy,jasmine-energy,Summer 2022,Inactive,B2B,B2B -> Operations,Claim solar incentives with AI,http://www.jasmine.energy,"Washington, DC, USA; Remote",5,https://www.ycombinator.com/companies/jasmine-energy
27251,Lotus,lotus,Summer 2022,Inactive,B2B,B2B -> Finance and Accounting,Open-Core Pricing and Billing Engine,http://uselotus.io,"New York City, NY, USA; Remote",2,https://www.ycombinator.com/companies/lotus
26658,Magic,magic-2,Summer 2022,Inactive,Fintech,Fintech -> Payments,Pay by Bank Platform,https://www.joinmagic.com/,,10,https://www.ycombinator.com/companies/magic-2
26899,Manatee,manatee,Summer 2022,Inactive,B2B,B2B -> Sales,DocSend for demos.,https://www.trymanatee.com/?utm_source=bookface,"College Park, MD, USA; Remote",2,https://www.ycombinator.com/companies/manatee
26669,Mercator,mercator,Summer 2022,Inactive,B2B,B2B,AI-assisted data analytics,http://www.mercator.tech,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/mercator
26779,Notebook Labs,notebook-labs,Summer 2022,Inactive,B2B,B2B,"Decentralized, anonymous, and accountable identity on Web3.",http://www.notebooklabs.xyz,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/notebook-labs
26814,Ordinary Seafood,ordinary-seafood,Summer 2022,Inactive,Consumer,Consumer -> Food and Beverage,We are doing for seafood what Impossible did for meat,https://www.ordinaryseafood.com/,"Potsdam, BB, Germany",5,https://www.ycombinator.com/companies/ordinary-seafood
27048,Payfura,payfura,Summer 2022,Inactive,Fintech,Fintech -> Payments,Global payment gateway to buy/sell crypto,https://www.payfura.com,"Delaware City, DE, USA; Delhi, DL, India; Remote",2,https://www.ycombinator.com/companies/payfura
26676,Penguin AI,penguin-ai,Summer 2022,Inactive,B2B,B2B -> Sales,AI Sales Rep for Website Intent Signals,http://penguinai.app,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/penguin-ai
26808,Phind,phind,Summer 2022,Inactive,Consumer,Consumer,AI search engine,https://phind.com,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/phind
27262,Pivo Technology Inc,pivo-technology-inc,Summer 2022,Inactive,Fintech,Fintech,Digital Bank for Freight Carriers in Africa.,http://www.pivo.africa,"Lagos, LA, Nigeria; LA, Nigeria",11,https://www.ycombinator.com/companies/pivo-technology-inc
26715,Ruleset,ruleset,Summer 2022,Inactive,B2B,B2B,The SaaS Decision Engine for Lenders,https://ruleset.ai,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/ruleset
26847,Slauth.io,slauth-io,Summer 2022,Inactive,B2B,B2B -> Infrastructure,The IAM Policy Copilot,https://slauth.io/,"Tel Aviv-Yafo, Tel Aviv District, Israel",4,https://www.ycombinator.com/companies/slauth-io
27155,Sonnet,sonnet,Summer 2022,Inactive,B2B,B2B -> Sales,"Meeting notes and CRM, automated",,"San Francisco, CA, USA",7,https://www.ycombinator.com/companies/sonnet
26780,Stellar,stellar,Summer 2022,Inactive,B2B,B2B,AI-powered business goals,http://www.stellarapp.io,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/stellar
26706,Superpowered AI,superpowered-ai,Summer 2022,Inactive,B2B,B2B,API for Retrieval Augmented Generation,https://superpowered.ai,"Salt Lake City, UT, USA; Remote",4,https://www.ycombinator.com/companies/superpowered-ai
26659,Weltio,weltio,Summer 2022,Inactive,Fintech,Fintech -> Asset Management,First LatAm W3 WealthTech for AutoInvesting in securities & crypto,https://www.weltio.com,"Mexico City, CDMX, Mexico; Remote",15,https://www.ycombinator.com/companies/weltio
26876,Zoltar Labs,zoltar-labs,Summer 2022,Inactive,B2B,B2B,AI-assisted CX tool built with your knowledge.,https://www.zoltarlabs.com/,"New York City, NY, USA; Mountain View, CA, USA",9,https://www.ycombinator.com/companies/zoltar-labs
26726,ilumadata,ilumadata,Summer 2022,Inactive,B2B,B2B -> Analytics,Confidently ship analytics code faster with fewer errors,https://www.ilumadata.io/,"London, England, United Kingdom; Sydney, NSW, Australia; Remote",2,https://www.ycombinator.com/companies/ilumadata
28815,Atla,atla,Summer 2023,Inactive,B2B,B2B,The improvement engine for AI agents,https://www.atla-ai.com/,"London, England, United Kingdom",10,https://www.ycombinator.com/companies/atla
28759,Branch AI,branch-ai,Summer 2023,Inactive,B2B,B2B -> Retail,"AI Overview Search, as a Service",https://www.branch-ai.com,"Singapore, Singapore",3,https://www.ycombinator.com/companies/branch-ai
28868,Briefer,briefer,Summer 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",The collaborative data platform.,https://briefer.cloud,"São Paulo, SP, Brazil; Remote",2,https://www.ycombinator.com/companies/briefer
29156,CodeStory,codestory,Summer 2023,Inactive,B2B,"B2B -> Engineering, Product and Design","Aide is an AI-native , privacy-first IDE built on top of VSCode",https://aide.dev,"London, England, United Kingdom",4,https://www.ycombinator.com/companies/codestory
28858,CraftOS,craftos,Summer 2023,Inactive,B2B,B2B -> Retail,Inventory Management and POS for the Wine industry,http://craftos.com,"San Francisco, CA, USA; Remote",3,https://www.ycombinator.com/companies/craftos
28838,GreenTally,greentally,Summer 2023,Inactive,B2B,B2B,Affordable carbon tracking solution for all businesses,https://www.greentally.ai,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/greentally
29102,Kips Health,kips-health,Summer 2023,Inactive,Healthcare,Healthcare -> Consumer Health and Wellness,The only patient engagement software that pays you.,,"Los Angeles, CA, USA",2,https://www.ycombinator.com/companies/kips-health
28743,Leafpress,leafpress,Summer 2023,Inactive,B2B,B2B,AI Energy Management,https://www.trycardinal.ai/,,2,https://www.ycombinator.com/companies/leafpress
28813,Lifelike,lifelike,Summer 2023,Inactive,Consumer,Consumer,,https://lifelike.app/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/lifelike
29089,Line.Build,line-build,Summer 2023,Inactive,B2B,B2B,Incentives and financing for energy efficiency upgrades,https://www.line.build/,"San Francisco, CA, USA; Seattle, WA, USA; Remote",3,https://www.ycombinator.com/companies/line-build
28894,Lysto,lysto,Summer 2023,Inactive,B2B,B2B -> Sales,Revenue intelligence platforms for startups,https://lysto.ai/,"New York City, NY, USA",2,https://www.ycombinator.com/companies/lysto
28967,MantleBio,mantlebio,Summer 2023,Inactive,B2B,B2B,Transform scientific data into discoveries,https://www.mantlebio.com,,7,https://www.ycombinator.com/companies/mantlebio
29045,Movley,movley,Summer 2023,Inactive,B2B,B2B -> Supply Chain and Logistics,Your e-commerce brand's product quality control department.,https://movley.com/,"New York City, NY, USA",8,https://www.ycombinator.com/companies/movley
29124,Onward,onward,Summer 2023,Inactive,B2B,B2B -> Productivity,Intelligent meeting automation for ambitious teams.,,,,https://www.ycombinator.com/companies/onward
28799,Remy,remy,Summer 2023,Inactive,Healthcare,Healthcare -> Healthcare Services,Making it simpler for medical clinics to work with insurance,https://www.startremy.com/,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/remy
29107,Saatvy,saatvy,Summer 2023,Inactive,Healthcare,Healthcare -> Consumer Health and Wellness,Root cause help for chronic conditions,https://saatvy.com,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/saatvy
28902,Sidenote,sidenote,Summer 2023,Inactive,B2B,B2B -> Productivity,"Meeting follow-up, automated",https://www.sidenote.ai,"San Francisco, CA, USA; Stanford, CA, USA",3,https://www.ycombinator.com/companies/sidenote
29118,Structured Labs,structured-labs,Summer 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",The publishing layer for the agentic internet,https://www.structuredlabs.com/,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/structured-labs
28835,Synch,synch,Summer 2023,Inactive,B2B,B2B -> Sales,Supercharging Sales,https://www.withsynch.com/,"New York City, NY, USA",4,https://www.ycombinator.com/companies/synch
28920,Unhaze,unhaze,Summer 2023,Inactive,B2B,B2B -> Sales,The right leads at the right time for B2B sales,https://unhaze.ai,"Copenhagen, Denmark",6,https://www.ycombinator.com/companies/unhaze
28994,Vango AI,vango-ai,Summer 2023,Inactive,B2B,"B2B -> Engineering, Product and Design",Development platform that makes it 10x easier to improve visual models,https://vango.ai/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/vango-ai
28931,Vizly,vizly,Summer 2023,Inactive,B2B,B2B -> Analytics,Data to insights in seconds,https://vizly.fyi,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/vizly
29794,Baseline AI,baseline-ai,Summer 2024,Inactive,Healthcare,Healthcare -> Healthcare IT,AI document creation and data management for clinical trials,https://www.baselinetrials.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/baseline-ai
29637,Flyflow,flyflow,Summer 2024,Inactive,B2B,B2B -> Sales,The easiest way to find high-quality sales leads,https://flyflow.ai,,2,https://www.ycombinator.com/companies/flyflow
29641,Invaria,invaria,Summer 2024,Inactive,B2B,"B2B -> Engineering, Product and Design",The next generation logging and observability platform,https://invaria.com,"London, England, United Kingdom",3,https://www.ycombinator.com/companies/invaria
29787,Lilac Labs,lilac-labs,Summer 2024,Inactive,B2B,B2B,We automate the person taking orders at drive-thrus with a voice AI,https://www.drive-thru.ai/,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/lilac-labs
29608,Pre,pre,Summer 2024,Inactive,B2B,B2B -> Operations,The AI accountability agent for startup founders,https://buildwithpre.com,"Lake Oswego, OR, USA; Remote",2,https://www.ycombinator.com/companies/pre
29793,RiskAngle,riskangle,Summer 2024,Inactive,B2B,B2B,AI medical summaries in minutes,https://www.riskangle.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/riskangle
29747,deepsilicon,deepsilicon,Summer 2024,Inactive,Industrials,Industrials,Software and hardware to run neural networks faster and cheaper,https://www.deepsilicon.net/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/deepsilicon
30643,Nuntius,nuntius,Summer 2025,Inactive,B2B,B2B -> Infrastructure,Making Models Follow Rules.,https://www.nuntius.ai,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/nuntius
13496,Apartio,apartio,Winter 2020,Inactive,Fintech,Fintech -> Consumer Finance,Apartio offers Short Term Rentals for Business Travelers in Brazil,http://www.apartio.com.br,"São Paulo, SP, Brazil",2,https://www.ycombinator.com/companies/apartio
13114,Ardis AI,ardis-ai,Winter 2020,Inactive,B2B,B2B -> Infrastructure,Transform your text data into a searchable knowledge graph,http://www.ardis.ai,"San Francisco, CA, USA; Mountain View, CA, USA",3,https://www.ycombinator.com/companies/ardis-ai
13200,Blok,blok,Winter 2020,Inactive,Consumer,Consumer -> Home and Personal,A platform for fitness instructors to build their business and…,https://blok.fit,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/blok
13430,Breathe Well-being,breathe-well-being,Winter 2020,Inactive,Healthcare,Healthcare -> Consumer Health and Wellness,A digital well-being program to help people prevent or manage chronic…,http://www.breathewellbeing.in,"New Delhi, DL, India",15,https://www.ycombinator.com/companies/breathe-well-being
13674,CARUPI,carupi,Winter 2020,Inactive,Consumer,Consumer,CARUPI is the world's 1st managed P2P marketplace for used cars,https://www.carupi.com/,"São Paulo, SP, Brazil; Remote",50,https://www.ycombinator.com/companies/carupi
13148,Cadence,cadence,Winter 2020,Inactive,B2B,B2B -> Human Resources,Delightful team-building events for remote companies,https://www.cadencework.com,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/cadence
13106,Carbon-12 Labs,carbon-12-labs,Winter 2020,Inactive,Fintech,Fintech -> Payments,A Global Payouts API for Startups,https://www.carbon.money,,,https://www.ycombinator.com/companies/carbon-12-labs
13344,Chutney Inc,chutney-inc,Winter 2020,Inactive,Consumer,Consumer,Pseudonymous avatar-based social network,,"Bengaluru, KA, India; Remote",5,https://www.ycombinator.com/companies/chutney-inc
13161,Clayboard,clayboard,Winter 2020,Inactive,B2B,B2B -> Productivity,"Create active, collaborative learning experiences ",http://clayboard.com,"New York City, NY, USA; New York, NY, USA; Remote",4,https://www.ycombinator.com/companies/clayboard
13053,Datree,datree,Winter 2020,Inactive,B2B,B2B -> Security,Datree prevents Kubernetes misconfigurations from reaching production,https://datree.io,"Tel Aviv-Yafo, Tel Aviv District, Israel",16,https://www.ycombinator.com/companies/datree
13273,Dropbase,dropbase,Winter 2020,Inactive,B2B,B2B -> Operations,AI app builder for internal tools. Build back-office software faster…,https://dropbase.io,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/dropbase
13204,Duffl,duffl,Winter 2020,Inactive,Consumer,Consumer -> Food and Beverage,10-minute delivery service for college students.,https://www.duffl.com,"Los Angeles, CA, USA",12,https://www.ycombinator.com/companies/duffl
13412,Easyplan,easyplan,Winter 2020,Inactive,Fintech,Fintech -> Asset Management,An AI-driven investment app for beginner investors in India,https://easyplan.in/,"MH, India",8,https://www.ycombinator.com/companies/easyplan
13164,Edlyft,edlyft,Winter 2020,Inactive,B2B,B2B -> Productivity,Helps enterprises train college CS students on essential job skills,http://edlyft.com,"San Francisco, CA, USA; Remote",5,https://www.ycombinator.com/companies/edlyft
13096,Enveloop,enveloop,Winter 2020,Inactive,B2B,"B2B -> Engineering, Product and Design",Design and send messages from your app with a simple API.,http://www.enveloop.com,"Birmingham, AL, USA; Remote",5,https://www.ycombinator.com/companies/enveloop
13140,"Exosonic, Inc.",exosonic-inc,Winter 2020,Inactive,Industrials,Industrials -> Aviation and Space,Developing supersonic UAVs as a pathway to quiet supersonic flight,https://exosonic.com/,"Los Angeles, CA, USA",14,https://www.ycombinator.com/companies/exosonic-inc
13178,Felix Biotechnology,felix-biotechnology,Winter 2020,Inactive,Healthcare,Healthcare -> Drug Discovery and Delivery,We’re creating programmable therapies,https://www.felixbt.com/,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/felix-biotechnology
13113,Glisten AI,glisten-ai,Winter 2020,Inactive,B2B,"B2B -> Engineering, Product and Design",Glisten AI automatically categorizes and tags e-commerce product data.,http://glisten.ai,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/glisten-ai
13206,Global Belly,global-belly,Winter 2020,Inactive,B2B,B2B -> Retail,Marketplace enabling social commerce for brands and content creators. ,https://globalbelly.com/,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/global-belly
12726,HelpNow,helpnow,Winter 2020,Inactive,Healthcare,Healthcare -> Healthcare Services,India's most reliable Ambulance service. (uber for ambulances),http://www.getHelpNow.in,"MH, India",50,https://www.ycombinator.com/companies/helpnow
13061,Hideout,hideout,Winter 2020,Inactive,Consumer,Consumer -> Food and Beverage,A portfolio of delivery-only restaurant brands,http://findhideout.com,"Los Angeles, CA, USA",1,https://www.ycombinator.com/companies/hideout
13166,Homestead,homestead,Winter 2020,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Homestead is a real estate development platform for homeowners,https://www.myhomestead.com/,"Los Angeles, CA, USA",14,https://www.ycombinator.com/companies/homestead
13117,Jamiphy,jamiphy,Winter 2020,Inactive,Consumer,Consumer -> Social,TikTok for Musicians,https://jamiphy.com,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/jamiphy
13073,Laguna,laguna,Winter 2020,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,,https://withlaguna.com,"New York City, NY, USA; San Francisco, CA, USA",2,https://www.ycombinator.com/companies/laguna
13320,Laserfocus,laserfocus,Winter 2020,Inactive,B2B,B2B -> Sales,Implement streamlined Salesforce processes for agile GTM teams,https://www.laserfocus.io/,"Berlin, Berlin, Germany; Remote",2,https://www.ycombinator.com/companies/laserfocus
13086,Lilia,lilia,Winter 2020,Inactive,Healthcare,Healthcare -> Consumer Health and Wellness,Modern egg freezing for half the cost in half the time with top docs,https://www.hellolilia.com/,"San Francisco, CA, USA; New York, NY, USA",3,https://www.ycombinator.com/companies/lilia
12638,Milo,milo,Winter 2020,Inactive,Consumer,Consumer -> Home and Personal,The Family AI - a copilot for parents to tackle the invisible load of…,http://www.joinmilo.com,"San Francisco, CA, USA; Vancouver, BC, Canada; Seattle, WA, USA",4,https://www.ycombinator.com/companies/milo
13241,Mini Exhibitions,mini-exhibitions,Winter 2020,Inactive,B2B,B2B -> Recruiting and Talent,Virtual events for remote teams,https://miniexhibitions.com/,"New York City, NY, USA; New York, NY, USA; Remote",2,https://www.ycombinator.com/companies/mini-exhibitions
13223,Multiverse,multiverse,Winter 2020,Inactive,Consumer,Consumer -> Gaming,Multiverse is a web-based game creation system inspired by Dungeons &…,http://www.playmultiverse.com,"Boston, MA, USA; Remote",9,https://www.ycombinator.com/companies/multiverse
13302,Nimbus,nimbus,Winter 2020,Inactive,Industrials,Industrials -> Automotive,Tesla for city dwellers ,http://www.nimbus.green,"Ann Arbor, MI, USA",5,https://www.ycombinator.com/companies/nimbus
13076,Nugget,nugget,Winter 2020,Inactive,Consumer,Consumer -> Content,,,,2,https://www.ycombinator.com/companies/nugget
13112,Orbiter,orbiter,Winter 2020,Inactive,B2B,B2B -> Analytics,ML models automatically monitor business performance,http://www.getorbiter.com,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/orbiter
13480,Orchata,orchata,Winter 2020,Inactive,Consumer,Consumer -> Food and Beverage,Groceries delivered in 20 min in Latinamerica,http://www.orchata.com/,"Monterrey, N.L., Mexico; N.L., Mexico",50,https://www.ycombinator.com/companies/orchata
13103,Paneau,paneau,Winter 2020,Inactive,Consumer,Consumer -> Content,Tablets inside Uber/Lyfts to advertise directly to riders,https://paneau.io,"San Francisco, CA, USA",7,https://www.ycombinator.com/companies/paneau
13111,Pantheon,pantheon,Winter 2020,Inactive,Education,Education,A competitive community of the brightest students in the world,https://www.joinpantheon.io/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/pantheon
13214,Pashi,pashi,Winter 2020,Inactive,Industrials,Industrials -> Manufacturing and Robotics,Pashi builds software to operate and optimize production lines.,https://pashi.com,"San Francisco, CA, USA; Remote",3,https://www.ycombinator.com/companies/pashi
13165,Peg (formerly Paymobil),peg,Winter 2020,Inactive,Fintech,Fintech -> Payments,The super simple stablecoin wallet with free transactions,https://www.peg.money,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/peg
13348,PillarPlus,pillarplus,Winter 2020,Inactive,Real Estate and Construction,Real Estate and Construction -> Construction,Software to automatically create construction blueprints,https://pillarplus.com,"MH, India",30,https://www.ycombinator.com/companies/pillarplus
13570,Prelay,prelay,Winter 2020,Inactive,B2B,B2B -> Sales,Team Selling Platform,https://prelay.com,"San Francisco, CA, USA",16,https://www.ycombinator.com/companies/prelay
13158,Protobase,protobase,Winter 2020,Inactive,B2B,"B2B -> Engineering, Product and Design","Protobase is a 10x, next-generation spreadsheet.",https://www.protobase.io,"Chicago, IL, USA",1,https://www.ycombinator.com/companies/protobase
13107,Quickcard,quickcard,Winter 2020,Inactive,B2B,B2B -> Sales,Dynamic sales materials that shape-shift based on the customers needs,https://quickcard.com,"San Francisco, CA, USA; Remote",3,https://www.ycombinator.com/companies/quickcard
13199,Riya Collective,riya-collective,Winter 2020,Inactive,Consumer,Consumer -> Apparel and Cosmetics,Riya Collective is building the first community-driven global…,http://riyacollective.com,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/riya-collective
13087,RoboTire,robotire,Winter 2020,Inactive,Industrials,Industrials -> Automotive,Robotire is automating vehicle maintenance for today and future…,http://www.robotire.com,"Plymouth, MI, USA",20,https://www.ycombinator.com/companies/robotire
13209,Scout,scout,Winter 2020,Inactive,B2B,B2B -> Infrastructure,Dead simple CI/CD for ML teams,https://www.scout.ml/,"San Francisco, CA, USA; Berkeley, CA, USA",1,https://www.ycombinator.com/companies/scout
13220,Simple Strips,simple-strips,Winter 2020,Inactive,Healthcare,Healthcare -> Diagnostics,Low-cost blood glucose test strips scanned with a smartphone camera…,https://simplestrips.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/simple-strips
13323,Snapboard,snapboard,Winter 2020,Inactive,B2B,B2B -> Productivity,,https://snapboard.io,"London, England, United Kingdom",2,https://www.ycombinator.com/companies/snapboard
13349,SprintAI,sprintai,Winter 2020,Inactive,B2B,B2B -> Retail,AI-led platform for inventory and fulfillment optimization,https://www.getsprint.ai/,"Bengaluru, KA, India",10,https://www.ycombinator.com/companies/sprintai
13406,Synapsica Healthcare,synapsica-healthcare,Winter 2020,Inactive,Healthcare,Healthcare -> Diagnostics,AI-enabled automation of diagnostic radiology workflow and reporting.,https://synapsica.com/,"Bengaluru, KA, India",30,https://www.ycombinator.com/companies/synapsica-healthcare
13536,Syncro,syncro,Winter 2020,Inactive,B2B,B2B -> Recruiting and Talent,Intelligence layer for internal communications and culture,https://runsyncro.com/,"San Francisco, CA, USA; Remote",1,https://www.ycombinator.com/companies/syncro
13171,The Mercer Club,the-mercer-club,Winter 2020,Inactive,Consumer,Consumer -> Apparel and Cosmetics,The Mercer Club is a subscription service that allows men to rent…,https://www.themercerclubnyc.com,"New York City, NY, USA; New York, NY, USA",2,https://www.ycombinator.com/companies/the-mercer-club
13362,Thunderpod,thunderpod,Winter 2020,Inactive,B2B,B2B,Community Engagement Platform,https://www.thunderpod.com/,"Bengaluru, KA, India; MH, India; Remote",12,https://www.ycombinator.com/companies/thunderpod
13486,Valienta,valienta,Winter 2020,Inactive,B2B,B2B -> Retail,Helping Dropshippers in Colombia run the business and increase sales,https://valienta.com,"Medellín, Antioquia, Colombia; Remote",20,https://www.ycombinator.com/companies/valienta
13177,Visual One,visual-one,Winter 2020,Inactive,Consumer,Consumer -> Consumer Electronics,AI for security cameras,https://www.visualone.tech,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/visual-one
13473,Viya,viya,Winter 2020,Inactive,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Mobile first apartment rentals for LatAm,http://www.viyaliving.com,"Monterrey, N.L., Mexico",22,https://www.ycombinator.com/companies/viya
13227,Welcome,welcome,Winter 2020,Inactive,B2B,B2B -> Operations,Create jaw dropping virtual events,http://www.experiencewelcome.com,"San Francisco, CA, USA; Remote",50,https://www.ycombinator.com/companies/welcome
13195,Zaam,zaam,Winter 2020,Inactive,B2B,B2B -> Operations,Zaam is an end-to-end SaaS solution for business onboarding.,http://zaam.io,"San Francisco, CA, USA; Palo Alto, CA, USA; Remote",2,https://www.ycombinator.com/companies/zaam
13405,Zumo Labs,zumo-labs,Winter 2020,Inactive,B2B,"B2B -> Engineering, Product and Design",We generate synthetic data for computer vision models.,https://zumolabs.ai/,"San Francisco, CA, USA; Remote",7,https://www.ycombinator.com/companies/zumo-labs
13337,goDutch,godutch,Winter 2020,Inactive,Fintech,Fintech -> Payments,Group payments product which lets people pay together at any offline…,https://godutchpay.in,"MH, India",10,https://www.ycombinator.com/companies/godutch
13310,onetool,onetool,Winter 2020,Inactive,B2B,B2B -> Operations,"App-Store for SaaS: one invoice, one user management, one login.",https://onetool.co/,"Berlin, Berlin, Germany; Remote",9,https://www.ycombinator.com/companies/onetool
23629,AXAR AI,axar-ai,Winter 2021,Inactive,B2B,B2B,How great teams ship with AI,,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/axar-ai
23096,Aerotime,aerotime,Winter 2021,Inactive,B2B,B2B -> Productivity,Calendar that kills time fragmentation,https://www.aerotime.com,"San Francisco, CA, USA; Bengaluru, KA, India",6,https://www.ycombinator.com/companies/aerotime
23630,Alltruists,alltruists,Winter 2021,Inactive,Consumer,Consumer -> Job and Career Services,"Kid-friendly, at-home volunteer projects in a box, delivered bimonthly",http://www.alltruists.com,"Los Angeles, CA, USA; Remote",1,https://www.ycombinator.com/companies/alltruists
23515,Avion School,avion-school,Winter 2021,Inactive,Education,Education,We teach Filipinos to become remote software engineers globally.,https://avionschool.com,"Manila, NCR, Philippines; Remote",4,https://www.ycombinator.com/companies/avion-school
22718,BeWell Digital,bewell-digital,Winter 2021,Inactive,Healthcare,Healthcare -> Healthcare IT,Building the operating system for diagnosis.,http://www.bewelldigital.com,"Coimbatore, TN, India; Remote",2,https://www.ycombinator.com/companies/bewell-digital
23445,Blink,blink,Winter 2021,Inactive,Industrials,Industrials -> Automotive,Same-day delivery for e-commerce companies in Europe.,https://www.blinklastmile.com/en/,"Milan, Lombardy, Italy",5,https://www.ycombinator.com/companies/blink
22775,Charge Running,charge-running,Winter 2021,Inactive,Consumer,Consumer -> Home and Personal,"Provides live, virtual running classes to runners all around the world",http://www.chargerunning.com,"Chicago, IL, USA; Remote",3,https://www.ycombinator.com/companies/charge-running
23435,Cheqout,cheqout,Winter 2021,Inactive,Fintech,Fintech -> Payments,Mobile ordering & payments for Brick & Mortars,https://cheqout.com,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/cheqout
22711,Clay,clay,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",Figma for 3D design,https://clay3d.io,Remote,5,https://www.ycombinator.com/companies/clay
22710,CoVerified,coverified,Winter 2021,Inactive,Healthcare,Healthcare -> Healthcare IT,Using infection data to keep organizations safe,https://www.coverified.us/,"Boston, MA, USA; Cambridge, MA, USA; Remote",9,https://www.ycombinator.com/companies/coverified
23276,Codeball,codeball,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",AI-Powered Code Review,https://codeball.ai,"Stockholm, Stockholm County, Sweden",3,https://www.ycombinator.com/companies/codeball
22841,ControlHub,controlhub,Winter 2021,Inactive,B2B,B2B -> Finance and Accounting,Purchasing Software | Procure-to-Pay SaaS ,https://controlhub.com/,Remote,22,https://www.ycombinator.com/companies/controlhub
23303,Dataherald,dataherald,Winter 2021,Inactive,B2B,B2B,Embed NL-to-SQL into your Product 📈,http://dataherald.com/,"Los Angeles, CA, USA",18,https://www.ycombinator.com/companies/dataherald
22470,Degrees of Freedom,degrees-of-freedom,Winter 2021,Inactive,Education,Education,"DoF provides a high quality, affordable higher education alternative.",https://www.DegreesOfFreedom.org,"New York City, NY, USA",7,https://www.ycombinator.com/companies/degrees-of-freedom
23400,Dressd,dressd,Winter 2021,Inactive,Consumer,Consumer -> Apparel and Cosmetics,Make infinite $$$ off of clothes in your closet without selling them,https://dressd.com/,"Los Angeles, CA, USA; Remote",1,https://www.ycombinator.com/companies/dressd
23264,Eat Blueprint,eat-blueprint,Winter 2021,Inactive,Consumer,Consumer -> Food and Beverage,Longevity Nutrition Service,https://eatblueprint.com,"San Francisco, CA, USA; Remote",2,https://www.ycombinator.com/companies/eat-blueprint
23189,Fable,fable,Winter 2021,Inactive,B2B,"B2B -> Engineering, Product and Design",The command center for product teams,https://www.tryfable.com/,"New York City, NY, USA; New York, NY, USA; Remote",2,https://www.ycombinator.com/companies/fable
22786,Faction,faction,Winter 2021,Inactive,Industrials,Industrials -> Automotive,Driverless electric vehicles at a fraction of the cost of a car.,http://www.faction.us,"San Francisco, CA, USA; South San Francisco, CA, USA",25,https://www.ycombinator.com/companies/faction
23065,Finantier,finantier,Winter 2021,Inactive,Fintech,Fintech -> Banking and Exchange,Plaid for Southeast Asia,https://finantier.co,"Singapore, Singapore",40,https://www.ycombinator.com/companies/finantier
22755,Finary,finary,Winter 2021,Inactive,Fintech,Fintech -> Asset Management,Discord for investing.,https://about.finary.io/,"New York City, NY, USA; New York, NY, USA",6,https://www.ycombinator.com/companies/finary
